当地时间 北京	T	Po	P	Pa	U
06.02.2020 08:00	-8.2	775.0	778.3	0.1	83
06.02.2020 05:00	-7.8	774.9	778.1		85
06.02.2020 02:00	-7.3	775.5	778.7	0.2	86
05.02.2020 23:00	-6.4	775.3	778.6		84
05.02.2020 20:00	-5.1	775.0	778.2	1.1	83
05.02.2020 17:00	-3.6	773.9	777.1		76
05.02.2020 14:00	-4.5	774.2	777.4	-1.6	79
05.02.2020 11:00	-5.4	775.8	779.0		82
05.02.2020 08:00	-6.7	775.6	778.8	1.5	70
05.02.2020 05:00	-7.3	774.1	777.3		71
05.02.2020 02:00	-7.9	773.8	776.9	0.7	72
04.02.2020 23:00	-4.3	773.1	776.2		54
04.02.2020 20:00	-4.2	771.4	774.6	1.8	35
04.02.2020 17:00	1.5	769.6	772.8		17
04.02.2020 14:00	1.2	769.4	772.6		16
04.02.2020 08:00	-4.1	769.9	773.0	2.6	22
04.02.2020 05:00	-2.9	767.3	770.4		39
04.02.2020 02:00	-4.6	766.6	769.7	0.6	61
03.02.2020 23:00	-3.1	766.0	769.2		60
03.02.2020 20:00	-1.0	765.4	768.5	0.2	49
03.02.2020 17:00	2.5	765.2	768.4		30
03.02.2020 14:00	2.3	766.5	769.6	-3.7	29
03.02.2020 11:00	-2.1	770.2	773.3		26
03.02.2020 08:00	-7.7	770.7	773.8	0.2	43
03.02.2020 05:00	-5.3	770.5	773.6		29
03.02.2020 02:00	-2.5	771.1	774.2	0.0	22
02.02.2020 23:00	-0.5	771.1	774.2		15
02.02.2020 20:00	1.1	769.9	773.1	1.7	21
02.02.2020 17:00	3.2	768.2	771.3		22
02.02.2020 14:00	0.8	767.4	770.5	-1.3	77
02.02.2020 11:00	-0.5	768.7	771.7		89
02.02.2020 08:00	-1.0	768.1	771.2	0.0	89
02.02.2020 05:00	-1.2	768.1	771.2		90
02.02.2020 02:00	0.5	769.0	772.1	0.0	64
01.02.2020 23:00	1.0	769.0	772.1		59
01.02.2020 20:00	1.8	768.7	771.8	0.4	24
01.02.2020 17:00	3.9	768.3	771.4		16
01.02.2020 14:00	4.6	768.5	771.6	-1.8	16
01.02.2020 11:00	2.8	770.3	773.4		23
01.02.2020 08:00	-1.3	770.2	773.3	1.7	32
01.02.2020 05:00	0.0	768.5	771.6		26
01.02.2020 02:00	1.9	767.7	770.8	0.9	22
31.01.2020 23:00	4.7	766.8	769.9		18
31.01.2020 20:00	6.7	765.4	768.4	2.1	16
31.01.2020 17:00	7.4	763.3	766.4		30
31.01.2020 14:00	6.7	763.0	766.0	-1.8	32
31.01.2020 11:00	1.5	764.8	767.9		47
31.01.2020 08:00	-5.5	764.8	767.9	0.6	74
31.01.2020 05:00	-6.1	764.2	767.3		72
31.01.2020 02:00	-5.2	764.7	767.8	-0.5	70
30.01.2020 23:00	-4.0	765.2	768.3		62
30.01.2020 20:00	0.2	765.1	768.2	0.3	46
30.01.2020 17:00	4.6	764.8	767.9		32
30.01.2020 14:00	5.9	765.5	768.6	-2.3	29
30.01.2020 11:00	3.3	767.8	770.8		33
30.01.2020 08:00	-6.3	767.6	770.8	0.9	80
30.01.2020 05:00	-6.5	766.7	769.8		80
30.01.2020 02:00	-5.1	767.2	770.2	0.0	72
29.01.2020 23:00	-2.8	767.2	770.3		61
29.01.2020 20:00	-0.2	766.6	769.7	1.3	48
29.01.2020 17:00	7.3	765.3	768.4		31
29.01.2020 14:00	7.5	765.3	768.4	-1.9	36
29.01.2020 11:00	4.7	767.2	770.2		51
29.01.2020 08:00	-3.3	767.1	770.2	0.2	86
29.01.2020 05:00	-1.7	766.9	770.0		78
29.01.2020 02:00	-0.6	767.2	770.2	0.3	69
28.01.2020 23:00	-1.1	766.9	769.9		69
28.01.2020 20:00	-0.1	766.6	769.8	1.2	61
28.01.2020 17:00	4.3	765.4	768.5		44
28.01.2020 14:00	4.9	765.1	768.2	-1.2	42
28.01.2020 11:00	2.0	766.3	769.3		55
28.01.2020 08:00	-2.1	765.6	768.7	0.8	69
28.01.2020 05:00	-3.7	764.8	767.8		74
28.01.2020 02:00	-3.5	765.4	768.4	0.2	75
27.01.2020 23:00	-2.8	765.2	768.3		71
27.01.2020 20:00	0.0	765.1	768.2	0.6	58
27.01.2020 17:00	3.7	764.5	767.6		47
27.01.2020 14:00	4.8	764.9	768.0	-2.1	40
27.01.2020 11:00	2.9	767.0	770.1		52
27.01.2020 08:00	-2.7	767.2	770.3	-0.2	70
27.01.2020 05:00	-2.1	767.4	770.5		73
27.01.2020 02:00	-3.8	768.7	771.9	-1.0	83
26.01.2020 23:00	-3.2	769.7	772.9		78
26.01.2020 20:00	-2.1	770.7	773.8	0.2	72
26.01.2020 17:00	2.2	770.5	773.6		49
26.01.2020 14:00	2.8	771.1	774.2	-2.5	47
26.01.2020 11:00	0.1	773.6	776.8		61
26.01.2020 08:00	-5.4	773.2	776.3	1.0	73
26.01.2020 05:00	-6.6	772.2	775.3		77
26.01.2020 02:00	-5.4	772.3	775.4		76
25.01.2020 23:00	-4.4	772.4	775.6		73
25.01.2020 20:00	-2.2	772.0	775.1		63
25.01.2020 17:00	3.4	770.8	773.9		41
25.01.2020 14:00	4.7	771.3	774.4	-1.6	36
25.01.2020 11:00	1.1	772.9	776.1		45
25.01.2020 08:00	-5.9	772.9	776.1	0.0	81
25.01.2020 05:00	-7.2	772.9	776.1		83
25.01.2020 02:00	-5.9	774.1	777.2	-0.1	78
24.01.2020 23:00	-2.7	774.2	777.4		66
24.01.2020 20:00	0.1	774.4	777.6	0.6	43
24.01.2020 17:00	2.6	773.8	777.0		42
24.01.2020 14:00	3.6	774.9	778.0	-2.2	35
24.01.2020 11:00	1.9	777.1	780.3		26
24.01.2020 08:00	-1.7	776.7	779.8	0.8	37
24.01.2020 05:00	-2.5	775.9	779.0		59
24.01.2020 02:00	-3.3	775.6	778.7	1.8	84
23.01.2020 23:00	0.6	773.8	776.9		65
23.01.2020 20:00	-1.3	771.2	774.4	1.8	47
23.01.2020 17:00	7.4	769.4	772.5		22
23.01.2020 14:00	7.9	768.1	771.1	-0.9	23
23.01.2020 11:00	5.0	769.0	772.1		31
23.01.2020 08:00	-5.5	767.4	770.5	1.4	71
23.01.2020 05:00	-5.9	766.0	769.0		77
23.01.2020 02:00	-5.3	766.0	769.1	0.6	78
22.01.2020 23:00	-4.1	765.4	768.4		67
22.01.2020 20:00	-1.6	764.9	768.1	1.0	55
22.01.2020 17:00	4.5	763.9	766.9		34
22.01.2020 14:00	5.5	764.5	767.5	-1.2	29
22.01.2020 11:00	2.1	765.7	768.8		39
22.01.2020 08:00	-4.5	764.8	768.0	0.6	60
22.01.2020 05:00	-4.7	764.2	767.3		65
22.01.2020 02:00	-5.5	765.1	768.1	-0.5	71
21.01.2020 23:00	-3.8	765.6	768.7		64
21.01.2020 20:00	-0.3	765.4	768.6	0.8	48
21.01.2020 17:00	2.8	764.6	767.7		36
21.01.2020 14:00	3.6	765.3	768.4	-2.2	34
21.01.2020 11:00	1.1	767.5	770.6		37
21.01.2020 08:00	-7.1	767.3	770.5	0.4	64
21.01.2020 05:00	-5.1	766.9	770.1		53
21.01.2020 02:00	-2.4	767.8	770.8	-0.5	40
20.01.2020 23:00	-1.7	768.3	771.4		31
20.01.2020 20:00	0.3	767.8	771.0		27
20.01.2020 17:00	3.8	766.9	769.9		18
20.01.2020 14:00	5.6	767.2	770.2	-1.8	13
20.01.2020 11:00	3.3	769.0	772.1		18
20.01.2020 08:00	-1.6	767.8	770.9	1.4	32
20.01.2020 05:00	-2.1	766.4	769.5		33
20.01.2020 02:00	0.9	765.7	768.7	0.6	26
19.01.2020 23:00	2.6	765.1	768.1		23
19.01.2020 20:00	-1.2	763.5	766.6	1.4	41
19.01.2020 17:00	3.6	762.1	765.1		23
19.01.2020 14:00	4.4	762.1	765.1	-2.1	24
19.01.2020 11:00	1.7	764.2	767.3		32
19.01.2020 08:00	0.1	764.3	767.5	0.4	23
19.01.2020 05:00	-3.2	763.9	767.0		35
19.01.2020 02:00	0.5	764.5	767.6	0.4	25
18.01.2020 23:00	2.2	764.1	767.2		26
18.01.2020 20:00	-3.5	763.6	766.7	0.8	84
18.01.2020 17:00	-3.2	762.8	766.0		80
18.01.2020 14:00	-2.5	763.4	766.6	-2.8	75
18.01.2020 11:00	-4.7	766.2	769.3		84
18.01.2020 08:00	-7.7	766.0	769.2	0.3	92
18.01.2020 05:00	-6.1	765.7	768.8		87
18.01.2020 02:00	-4.9	766.9	770.0	-0.3	81
17.01.2020 23:00	-3.0	767.2	770.4		66
17.01.2020 20:00	-1.0	767.2	770.4	0.9	46
17.01.2020 17:00	1.7	766.3	769.4		33
17.01.2020 14:00	2.8	766.5	769.6	-2.5	30
17.01.2020 11:00	0.0	769.0	772.1		44
17.01.2020 08:00	-6.5	768.9	772.0	0.6	72
17.01.2020 05:00	-6.4	768.3	771.4		81
17.01.2020 02:00	-4.7	769.5	772.6	-0.3	74
16.01.2020 23:00	-4.1	769.8	772.9		69
16.01.2020 20:00	-3.0	770.2	773.4	0.5	59
16.01.2020 17:00	0.6	769.7	772.9		37
16.01.2020 14:00	2.2	770.0	773.2	-2.0	22
16.01.2020 11:00	0.5	772.0	775.1		24
16.01.2020 08:00	-4.9	771.5	774.7	1.6	39
16.01.2020 05:00	-6.1	769.9	773.1		52
16.01.2020 02:00	-5.7	770.6	773.8	-0.3	74
15.01.2020 23:00	-3.0	770.9	774.1		59
15.01.2020 20:00	-2.8	770.0	773.2	1.0	52
15.01.2020 17:00	-0.2	769.0	772.2		38
15.01.2020 14:00	1.5	769.0	772.1	-1.9	29
15.01.2020 11:00	-1.5	770.9	774.1		34
15.01.2020 08:00	-8.4	770.5	773.6	0.3	63
15.01.2020 05:00	-8.4	770.2	773.3		66
15.01.2020 02:00	-8.9	770.3	773.5	0.2	64
14.01.2020 23:00	-6.2	770.1	773.2		51
14.01.2020 20:00	-2.7	770.0	773.2	1.0	37
14.01.2020 17:00	-0.5	769.0	772.1		27
14.01.2020 14:00	0.3	769.0	772.2	-2.2	25
14.01.2020 11:00	-3.0	771.2	774.4		29
14.01.2020 08:00	-7.5	770.4	773.5	0.7	44
14.01.2020 05:00	-6.6	769.7	772.9		40
14.01.2020 02:00	-4.4	769.6	772.8	0.4	35
13.01.2020 23:00	-2.7	769.2	772.3		30
13.01.2020 20:00	-1.5	768.1	771.2	1.3	28
13.01.2020 17:00	-0.1	766.8	769.9		20
13.01.2020 14:00	0.0	766.2	769.3	-1.6	20
13.01.2020 11:00	-2.2	767.8	770.9		26
13.01.2020 08:00	-5.4	767.1	770.2	0.8	35
13.01.2020 05:00	-4.6	766.3	769.4		36
13.01.2020 02:00	-4.0	766.1	769.3	-0.1	38
12.01.2020 23:00	-1.8	766.2	769.3		33
12.01.2020 20:00	-1.8	765.7	768.8	0.9	48
12.01.2020 17:00	0.7	764.8	768.0		33
12.01.2020 14:00	1.8	764.6	767.7	-2.4	29
12.01.2020 11:00	-0.7	767.0	770.2		32
12.01.2020 08:00	-5.4	766.5	769.6	0.7	56
12.01.2020 05:00	-5.7	765.8	769.0		61
12.01.2020 02:00	-3.0	766.3	769.5	-0.6	49
11.01.2020 23:00	-1.5	766.9	770.1		38
11.01.2020 20:00	-1.5	767.1	770.2	0.4	37
11.01.2020 17:00	-0.9	766.7	769.9		32
11.01.2020 14:00	-0.8	766.9	770.1	-1.9	30
11.01.2020 11:00	-1.9	768.8	772.0		32
11.01.2020 08:00	-3.7	768.4	771.6	0.8	37
11.01.2020 05:00	-3.1	767.6	770.7		39
11.01.2020 02:00	-0.7	768.1	771.1	0.0	31
10.01.2020 23:00	0.7	768.1	771.1		29
10.01.2020 20:00	2.9	766.5	769.6	0.9	25
10.01.2020 17:00	4.9	765.6	768.7		22
10.01.2020 14:00	5.7	765.4	768.4	-1.6	23
10.01.2020 11:00	3.2	767.0	770.1		29
10.01.2020 08:00	-5.8	767.1	770.2	0.2	71
10.01.2020 05:00	-4.7	766.9	770.1		79
10.01.2020 02:00	-3.6	767.5	770.6	-0.2	83
09.01.2020 23:00	-1.1	767.7	770.8		71
09.01.2020 20:00	0.3	767.2	770.4	0.6	58
09.01.2020 17:00	2.2	766.6	769.8		37
09.01.2020 14:00	4.2	766.8	769.9	-1.9	30
09.01.2020 11:00	1.1	768.7	771.8		34
09.01.2020 08:00	-6.3	768.7	771.9	0.5	64
09.01.2020 05:00	-4.4	768.2	771.4		52
09.01.2020 02:00	-6.2	769.0	772.1	0.0	80
08.01.2020 23:00	-3.8	769.0	772.2		72
08.01.2020 20:00	-2.2	769.2	772.3	0.6	61
08.01.2020 17:00	2.9	768.6	771.7		37
08.01.2020 14:00	5.1	768.2	771.3	-1.5	25
08.01.2020 11:00	2.7	769.7	772.8		28
08.01.2020 08:00	-1.7	769.7	772.9	1.2	38
08.01.2020 05:00	-0.9	768.5	771.6		36
08.01.2020 02:00	-0.3	768.4	771.4	0.9	33
07.01.2020 23:00	1.2	767.5	770.6		29
07.01.2020 20:00	1.8	766.3	769.4	1.1	30
07.01.2020 17:00	2.6	765.2	768.3		30
07.01.2020 14:00	1.8	765.4	768.4	-2.1	39
07.01.2020 11:00	0.2	767.5	770.6		42
07.01.2020 08:00	-0.3	767.1	770.2	1.0	43
07.01.2020 05:00	0.2	766.1	769.2		42
07.01.2020 02:00	1.2	766.5	769.6	0.0	44
06.01.2020 23:00	1.2	766.5	769.6		63
06.01.2020 20:00	-1.0	765.7	768.7	0.7	90
06.01.2020 17:00	1.4	765.0	768.1		78
06.01.2020 14:00	3.3	765.3	768.4	-2.5	70
06.01.2020 11:00	0.4	767.8	770.8		91
06.01.2020 08:00	-0.6	767.0	770.1	0.1	95
06.01.2020 05:00	-1.9	766.9	769.9		94
06.01.2020 02:00	-0.7	768.4	771.5	-0.8	94
05.01.2020 23:00	-0.3	769.2	772.3		93
05.01.2020 20:00	-0.1	769.9	773.0	0.4	87
05.01.2020 17:00	1.9	769.5	772.6		53
05.01.2020 14:00	2.2	769.9	773.0	-2.1	55
05.01.2020 11:00	1.1	772.0	775.2		61
05.01.2020 08:00	-3.5	771.1	774.3	0.2	81
05.01.2020 05:00	-5.5	770.9	774.1		82
05.01.2020 02:00	-3.0	771.1	774.1	0.2	77
04.01.2020 23:00	-1.4	770.9	774.0		58
04.01.2020 20:00	-0.2	769.9	773.0	1.8	47
04.01.2020 17:00	6.3	768.1	771.1		23
04.01.2020 14:00	8.9	768.1	771.2	-0.9	19
04.01.2020 11:00	6.0	769.0	772.0		24
04.01.2020 08:00	-4.3	768.0	771.1	0.5	63
04.01.2020 05:00	-6.1	767.5	770.6		74
04.01.2020 02:00	-4.9	767.4	770.5	-0.3	65
03.01.2020 23:00	-3.3	767.7	770.8		57
03.01.2020 20:00	-1.2	767.6	770.8	0.1	47
03.01.2020 17:00	4.0	767.5	770.7		29
03.01.2020 14:00	7.3	767.5	770.6	-2.4	22
03.01.2020 11:00	3.3	769.9	773.0		28
03.01.2020 08:00	-7.2	769.9	773.0	0.6	73
03.01.2020 05:00	-7.3	769.3	772.4		66
03.01.2020 02:00	-6.5	770.1	773.2	-0.3	60
02.01.2020 23:00	-4.6	770.4	773.5		51
02.01.2020 20:00	-2.7	770.6	773.8	0.7	42
02.01.2020 17:00	1.2	769.9	773.1		26
02.01.2020 14:00	3.3	769.5	772.6	-2.2	23
02.01.2020 11:00	0.4	771.7	774.8		29
02.01.2020 08:00	-7.8	771.0	774.2	0.4	54
02.01.2020 05:00	-9.9	770.6	773.8		61
02.01.2020 02:00	-8.0	771.0	774.1	-0.1	55
01.01.2020 23:00	-7.6	771.1	774.4		51
01.01.2020 20:00	-5.3	771.1	774.3		38
01.01.2020 17:00	-1.3	770.0	773.2		22
01.01.2020 14:00	-0.7	769.9	773.1	-2.3	20
01.01.2020 11:00	-3.9	772.2	775.4		25
01.01.2020 08:00	-10.1	771.7	774.9	0.5	51
01.01.2020 05:00	-10.1	771.2	774.4		49
01.01.2020 02:00	-9.6	772.0	775.3	0.0	46
31.12.2019 23:00	-9.7	772.0	775.2		44
31.12.2019 20:00	-7.4	772.3	775.6	-0.4	33
31.12.2019 17:00	-4.3	772.7	775.9		21
31.12.2019 14:00	-4.0	774.2	777.4	-3.4	19
31.12.2019 11:00	-7.0	777.6	780.8		24
31.12.2019 08:00	-11.9	778.6	781.9	-0.7	41
31.12.2019 05:00	-13.0	779.3	782.6		41
31.12.2019 02:00	-10.7	780.4	783.7	-0.6	32
30.12.2019 23:00	-8.8	781.0	784.2		25
30.12.2019 20:00	-7.5	780.6	783.8	1.8	20
30.12.2019 17:00	-6.5	778.8	782.0		18
30.12.2019 14:00	-5.8	776.8	780.0	-1.3	16
30.12.2019 11:00	-7.4	778.1	781.3		17
30.12.2019 08:00	-8.5	776.3	779.5	2.1	17
30.12.2019 05:00	-6.8	774.2	777.4		14
30.12.2019 02:00	-4.2	772.3	775.5		22
29.12.2019 20:00	2.4	767.1	770.2	3.8	24
29.12.2019 17:00	5.6	763.3	766.4		26
29.12.2019 14:00	4.7	761.2	764.3	-0.9	57
29.12.2019 11:00	2.5	762.1	765.1		65
29.12.2019 08:00	-2.3	761.2	764.3	0.9	82
29.12.2019 05:00	-4.1	760.3	763.3		82
29.12.2019 02:00	-5.0	760.9	763.9	-0.7	84
28.12.2019 23:00	-2.8	761.6	764.7		78
28.12.2019 20:00	-2.3	762.0	765.1	1.1	74
28.12.2019 17:00	1.9	760.9	764.0		53
28.12.2019 14:00	3.0	761.2	764.3	-1.8	46
28.12.2019 11:00	1.0	763.0	766.1		48
28.12.2019 08:00	-5.1	763.3	766.4	0.4	72
28.12.2019 05:00	-4.9	762.9	766.0		69
28.12.2019 02:00	-4.0	763.6	766.7	-0.2	65
27.12.2019 23:00	-3.8	763.8	766.9		64
27.12.2019 20:00	-2.2	763.3	766.4	1.2	53
27.12.2019 17:00	2.3	762.1	765.2		35
27.12.2019 14:00	4.2	761.9	765.0	-2.1	27
27.12.2019 11:00	0.3	764.0	767.2		38
27.12.2019 08:00	-5.5	764.5	767.6	0.1	65
27.12.2019 05:00	-6.9	764.4	767.5		64
27.12.2019 02:00	-4.3	765.5	768.6	-0.3	49
26.12.2019 23:00	-3.7	765.8	768.9		48
26.12.2019 20:00	-2.5	766.4	769.6	0.4	42
26.12.2019 17:00	1.9	766.0	769.2		23
26.12.2019 14:00	3.5	765.9	769.0	-1.9	19
26.12.2019 11:00	2.5	767.8	770.8		23
26.12.2019 08:00	-4.0	767.8	771.0	0.4	56
26.12.2019 05:00	-5.1	767.4	770.5		57
26.12.2019 02:00	-0.5	768.4	771.4	-0.3	37
25.12.2019 23:00	0.4	768.7	771.7		33
25.12.2019 20:00	1.5	768.1	771.3	1.3	38
25.12.2019 17:00	3.8	766.8	769.9		26
25.12.2019 14:00	5.4	765.4	768.4		22
25.12.2019 08:00	-2.9	766.8	769.9	1.9	85
25.12.2019 05:00	-1.0	764.9	768.0		79
25.12.2019 02:00	-1.2	765.9	769.0	0.5	77
24.12.2019 23:00	-0.5	765.4	768.5		75
24.12.2019 20:00	-0.5	765.5	768.6	0.0	70
24.12.2019 17:00	-0.1	765.5	768.6		71
24.12.2019 14:00	-0.2	766.0	769.1	-2.2	71
24.12.2019 11:00	-0.8	768.2	771.4		77
24.12.2019 08:00	-1.3	769.0	772.2	-0.2	76
24.12.2019 05:00	-1.1	769.2	772.3		75
24.12.2019 02:00	-0.8	770.2	773.3	0.0	71
23.12.2019 23:00	-0.6	770.2	773.4		67
23.12.2019 20:00	-0.5	770.1	773.2	0.8	65
23.12.2019 17:00	-1.0	769.3	772.5		68
23.12.2019 14:00	0.2	769.0	772.0	-1.3	66
23.12.2019 11:00	-0.4	770.3	773.4		45
23.12.2019 08:00	-3.6	769.4	772.6	1.8	49
23.12.2019 05:00	-2.1	767.6	770.7		44
23.12.2019 02:00	0.2	766.5	769.6	0.5	36
22.12.2019 23:00	1.7	766.0	769.0		33
22.12.2019 20:00	-0.9	764.4	767.5	1.8	56
22.12.2019 17:00	1.4	762.6	765.7		45
22.12.2019 14:00	3.5	761.4	764.5	-1.6	36
22.12.2019 11:00	0.9	763.0	766.0		44
22.12.2019 08:00	-5.2	762.9	766.0	0.2	69
22.12.2019 05:00	-5.3	762.7	765.7		68
22.12.2019 02:00	-2.5	763.3	766.4	-0.8	55
21.12.2019 23:00	-0.8	764.1	767.2		51
21.12.2019 20:00	-0.4	764.9	768.1	0.2	48
21.12.2019 17:00	1.3	764.7	767.8		38
21.12.2019 14:00	3.1	765.1	768.1	-2.2	31
21.12.2019 11:00	-0.4	767.3	770.5		45
21.12.2019 08:00	-8.2	767.0	770.2	0.8	70
21.12.2019 05:00	-8.2	766.2	769.3		68
21.12.2019 02:00	-5.7	767.0	770.2	-0.3	55
20.12.2019 23:00	-4.7	767.3	770.5		55
20.12.2019 20:00	-3.6	767.2	770.4	0.2	45
20.12.2019 17:00	-0.5	767.0	770.2		32
20.12.2019 14:00	1.0	767.2	770.3	-2.8	26
20.12.2019 11:00	-1.9	770.0	773.2		30
20.12.2019 08:00	-9.0	770.8	773.9	0.3	63
20.12.2019 05:00	-9.4	770.5	773.7		60
20.12.2019 02:00	-7.9	771.7	774.8	-0.8	44
19.12.2019 23:00	-3.6	772.5	775.6		27
19.12.2019 20:00	-1.8	772.2	775.3	1.1	22
19.12.2019 17:00	-0.9	771.1	774.3		23
19.12.2019 14:00	-0.1	770.5	773.6	-1.2	20
19.12.2019 11:00	-1.5	771.7	774.9		25
19.12.2019 08:00	-1.9	769.9	773.0	1.5	24
19.12.2019 05:00	-2.3	768.4	771.6		46
19.12.2019 02:00	-4.8	769.0	772.1	-0.5	73
18.12.2019 23:00	-4.3	769.5	772.6		64
18.12.2019 20:00	-2.1	769.6	772.8	0.3	56
18.12.2019 17:00	-0.4	769.3	772.5		46
18.12.2019 14:00	0.8	769.7	772.9	-2.9	42
18.12.2019 11:00	-0.3	772.6	775.7		36
18.12.2019 08:00	-5.8	772.8	775.9	0.3	55
18.12.2019 05:00	-5.1	772.5	775.6		47
18.12.2019 02:00	-3.2	773.0	776.2	-0.2	41
17.12.2019 23:00	-0.9	773.2	776.3		34
17.12.2019 20:00	1.0	772.2	775.3	1.1	26
17.12.2019 17:00	2.6	771.1	774.1		33
17.12.2019 14:00	3.5	769.7	772.8		29
17.12.2019 11:00	1.6	770.4	773.5		36
17.12.2019 08:00	0.9	768.4	771.4	2.9	40
17.12.2019 05:00	2.3	765.5	768.6		40
17.12.2019 02:00	3.4	764.2	767.3	1.8	42
16.12.2019 23:00	-1.6	762.4	765.4		94
16.12.2019 20:00	-0.7	761.4	764.5	1.4	92
16.12.2019 17:00	0.4	760.0	763.1		89
16.12.2019 14:00	0.8	760.1	763.2	-2.6	91
16.12.2019 11:00	0.1	762.7	765.7		95
16.12.2019 08:00	-0.1	763.0	766.1	-1.1	95
16.12.2019 05:00	0.0	764.1	767.2		94
16.12.2019 02:00	-0.2	765.7	768.8	-0.8	90
15.12.2019 23:00	0.9	766.5	769.6		75
15.12.2019 20:00	1.7	766.9	770.0	0.3	65
15.12.2019 17:00	3.0	766.6	769.7		46
15.12.2019 14:00	2.9	767.0	770.1	-1.7	43
15.12.2019 11:00	1.7	768.7	771.9		50
15.12.2019 08:00	-0.8	768.4	771.5	0.2	61
15.12.2019 05:00	-1.9	768.2	771.3		65
15.12.2019 02:00	-3.3	768.8	771.9	-0.6	62
14.12.2019 23:00	-3.1	769.4	772.6		55
14.12.2019 20:00	-0.2	769.7	772.9	-0.4	41
14.12.2019 17:00	3.1	770.1	773.2		29
14.12.2019 14:00	5.2	771.1	774.1	-2.4	24
14.12.2019 11:00	2.2	773.5	776.5		39
14.12.2019 08:00	-3.2	773.1	776.2	0.8	54
14.12.2019 05:00	-3.0	772.3	775.3		50
14.12.2019 02:00	-0.1	772.8	775.9	1.3	39
13.12.2019 23:00	1.7	771.5	774.6		31
13.12.2019 20:00	6.0	770.2	773.2	2.4	20
13.12.2019 17:00	7.8	767.8	770.9		18
13.12.2019 14:00	9.7	765.7	768.8	-0.4	19
13.12.2019 11:00	3.9	766.1	769.2		28
13.12.2019 08:00	-4.6	764.8	767.9	0.9	51
13.12.2019 05:00	-4.8	763.9	766.9		49
13.12.2019 02:00	-3.9	764.6	767.7	-0.7	50
12.12.2019 23:00	-4.1	765.3	768.4		45
12.12.2019 20:00	0.3	765.7	768.9	0.0	28
12.12.2019 17:00	2.4	765.7	768.8		22
12.12.2019 14:00	4.5	766.6	769.7	-2.7	15
12.12.2019 11:00	1.2	769.3	772.4		21
12.12.2019 08:00	-7.2	769.6	772.7	0.5	52
12.12.2019 05:00	-7.5	769.1	772.3		52
12.12.2019 02:00	-5.6	770.0	773.2	0.3	38
11.12.2019 23:00	-2.8	769.7	772.9		28
11.12.2019 20:00	-0.7	769.5	772.6	1.0	22
11.12.2019 17:00	1.5	768.5	771.6		17
11.12.2019 14:00	2.7	767.8	770.9	-0.2	17
11.12.2019 11:00	1.9	768.0	771.1		21
11.12.2019 08:00	3.0	765.8	768.9	2.5	21
11.12.2019 05:00	-0.6	763.3	766.3		59
11.12.2019 02:00	0.0	763.3	766.4	0.1	38
10.12.2019 23:00	2.5	763.2	766.3		29
10.12.2019 20:00	5.3	762.9	766.0	1.8	22
10.12.2019 17:00	7.3	761.1	764.2		18
10.12.2019 14:00	9.3	759.4	762.5	-1.2	18
10.12.2019 11:00	1.1	760.6	763.6		77
10.12.2019 08:00	-3.5	760.2	763.3	0.5	92
10.12.2019 05:00	-4.6	759.7	762.7		91
10.12.2019 02:00	-3.7	760.9	764.0	-0.5	90
09.12.2019 23:00	-1.9	761.4	764.5		86
09.12.2019 20:00	-1.7	761.5	764.6	0.6	81
09.12.2019 17:00	0.9	760.9	764.0		67
09.12.2019 14:00	2.8	760.7	763.8	-1.8	59
09.12.2019 11:00	-2.7	762.5	765.7		84
09.12.2019 08:00	-4.0	762.1	765.3	0.4	90
09.12.2019 05:00	-3.9	761.7	764.8		89
09.12.2019 02:00	-4.0	762.8	766.0	-0.8	89
08.12.2019 23:00	-3.7	763.6	766.8		87
08.12.2019 20:00	-3.6	763.9	767.1	0.3	88
08.12.2019 17:00	-3.5	763.6	766.7		86
08.12.2019 14:00	-2.9	764.2	767.3	-2.0	81
08.12.2019 11:00	-4.0	766.2	769.3		92
08.12.2019 08:00	-5.4	767.1	770.2	-0.2	94
08.12.2019 05:00	-5.9	767.3	770.5		94
08.12.2019 02:00	-3.6	768.7	771.7	-0.9	81
07.12.2019 23:00	-4.2	769.6	772.8		73
07.12.2019 20:00	-2.0	770.3	773.5	0.0	62
07.12.2019 17:00	3.0	770.3	773.5		42
07.12.2019 14:00	4.9	770.6	773.8	-1.8	34
07.12.2019 11:00	2.8	772.4	775.6		39
07.12.2019 08:00	-3.9	771.6	774.7	1.0	60
07.12.2019 05:00	-4.6	770.6	773.8		65
07.12.2019 02:00	-3.8	770.9	774.1	0.4	70
06.12.2019 23:00	-3.8	770.5	773.7		84
06.12.2019 20:00	-1.8	770.8	774.0	0.0	76
06.12.2019 17:00	0.6	770.8	773.9		63
06.12.2019 14:00	1.3	772.0	775.2	-3.0	57
06.12.2019 11:00	-1.6	775.0	778.2		44
06.12.2019 08:00	-6.2	776.2	779.3	-0.7	58
06.12.2019 05:00	-6.9	776.9	780.1		64
06.12.2019 02:00	-4.3	778.3	781.4	-1.0	50
05.12.2019 23:00	-3.1	779.3	782.5		33
05.12.2019 20:00	-1.3	779.8	782.9	0.6	24
05.12.2019 17:00	0.5	779.2	782.4		22
05.12.2019 14:00	2.4	778.7	781.9	-1.4	18
05.12.2019 11:00	0.0	780.1	783.3		28
05.12.2019 08:00	-3.4	779.5	782.6	2.1	70
05.12.2019 05:00	-3.4	777.4	780.6		70
